code,region,Description,to_AIS98,from_AIS98   ,FCI
771099.1,extremity,Shoulder (glenohumeral) joint injury NFS,751099.1,751099.1,5
772010.1,extremity,"Elbow joint, sprain",750620.1,750620.1,5
772020.1,extremity,"Elbow joint, subluxation",750630.1,NONE      ,5
772030.1,extremity,"Elbow joint, dislocation NFS",750630.1,750630.1,5
772031.1,extremity,"Elbow joint, dislocation, open",750630.1,NONE      ,5
772032.1,extremity,"Elbow joint, dislocation, with radial head involvement [proximal radioulnar]",750630.1,750630.1,4
772033.2,extremity,"Elbow joint, dislocation, with radial head involvement [proximal radioulnar], open",750630.1,NONE      ,4
772089.1,extremity,"Elbow joint injury, open",750699.1,NONE      ,5
772099.1,extremity,Elbow joint injury NFS,750699.1,750699.1,5
772230.1,extremity,"Carpal (wrist) joint, dislocation [distal radioulnar]",751430.2,NONE      ,4
772231.1,extremity,"Carpal (wrist) joint, dislocation [distal radioulnar], open",751430.2,NONE      ,4
772330.2,extremity,"Carpal (wrist) joint, dislocation [radiocarpal]",751430.2,NONE      ,4
772331.2,extremity,"Carpal (wrist) joint, dislocation [radiocarpal], open",751430.2,NONE      ,4
772410.1,extremity,"Carpal (wrist) joint, sprain",751420.1,751420.1,5
772420.1,extremity,"Carpal (wrist) joint, subluxation",751430.2,NONE      ,5
772430.1,extremity,"Carpal (wrist) joint, dislocation [carpal]",751430.2,NONE      ,4
772431.1,extremity,"Carpal (wrist) joint, dislocation [carpal], open",751430.2,NONE      ,4
772489.1,extremity,"Carpal (wrist) joint injury, open",751499.1,NONE      ,5
772499.1,extremity,Carpal (wrist) joint injury NFS,751499.1,751499.1,5
772510.1,extremity,"Metacarpophalangeal or Interphalangeal joint, thumb, sprain",750402.1,750402.1,5
772520.1,extremity,"Metacarpophalangeal or interphalangeal joint, thumb, dislocation/subluxation",750404.1,750404.1,5
772521.1,extremity,"Metacarpophalangeal or interphalangeal joint, thumb, dislocation/subluxation, open",750404.1,NONE      ,5
772540.1,extremity,"Metacarpophalangeal or interphalangeal joint, thumb, injury NFS",750499.1,750499.1,5
772541.1,extremity,"Metacarpophalangeal or interphalangeal joint injury, thumb, open",750499.1,NONE      ,5
772550.1,extremity,"Metacarpophalangeal or interphalangeal joint, non-thumb phalange, injury NFS",750499.1,750499.1,5
772551.1,extremity,"Metacarpophalangeal or interphalangeal joint, non-thumb phalange injury, open",750499.1,NONE      ,5
772560.1,extremity,"Metacarpophalangeal or interphalangeal joint, non-thumb phalange, sprain",750402.1,750402.1,5
772570.1,extremity,"Metacarpophalangeal or interphalangeal joint, non-thumb phalange, dislocation/subluxation",750404.1,750404.1,5
772571.1,extremity,"Metacarpophalangeal or interphalangeal joint, non-thumb phalange, dislocation/subluxation, open",750404.1,NONE      ,5
772589.1,extremity,"Metacarpophalangeal or interphalangeal joint injury, open",750499.1,NONE      ,5
772599.1,extremity,Metacarpophalangeal or interphalangeal joint injury NFS,750499.1,750499.1,5
800099.9,extremity,Whole lower extremity injury NFS,815099.9,815099.9,          
800999.9,extremity,Died of lower extremity injury without further substantiation of injuries or no autopsy confirmation of specific injuries,815999.9,815999.9,          
810099.1,external,"Skin/subcutaneous/muscle injury, lower extremity, NFS",810099.1,810099.1,5
810202.1,external,"Skin/subcutaneous/muscle, lower extremity, abrasion",810202.1,810202.1,5
810402.1,external,"Skin/subcutaneous/muscle, lower extremity, contusion; hematoma",810402.1,810402.1,5
810600.1,external,"Skin/subcutaneous/muscle, lower extremity, laceration NFS",810600.1,810600.1,5
810602.1,external,"Skin/subcutaneous/muscle, lower extremity, laceration, minor; superficial",810602.1,810602.1,5
810604.2,external,"Skin/subcutaneous/muscle, lower extremity, laceration, major; >20cm long and into subcutaneous tissue",810604.2,810604.2,5
810606.3,external,"Skin/subcutaneous/muscle, lower extremity, laceration, blood loss >20% by volume",810606.3,810606.3,5
810800.1,external,"Skin/subcutaneous/muscle, lower extremity, avulsion NFS",810800.1,810800.1,5
810802.1,external,"Skin/subcutaneous/muscle, lower extremity, avulsion, superficial; minor; <=100cm2",810802.1,810802.1,5
810804.2,external,"Skin/subcutaneous/muscle, lower extremity, avulsion, major; >100cm2",810804.2,810804.2,5
810806.3,external,"Skin/subcutaneous/muscle, lower extremity, avulsion, blood loss >20% by volume",810806.3,810806.3,5
811000.3,extremity,"Amputation [traumatic], partial or complete between hip and foot, but NFS as to specific anatomical site",811000.3,811000.3,2
811001.4,extremity,"Amputation [traumatic], partial or complete, at hip or at buttock",811004.4,811004.4,1
811002.4,extremity,"Amputation [traumatic], partial or complete, at or above knee, below hip",811004.4,811004.4,2
811003.3,extremity,"Amputation [traumatic], partial or complete, below knee, at or above ankle",811002.3,811002.3,2
811004.2,extremity,"Amputation [traumatic], partial or complete, foot, partial or complete",811002.3,811002.3,2
811005.2,extremity,"Amputation [traumatic], partial or complete, great toe",853604.2,853604.2,4
811006.2,extremity,"Amputation [traumatic], partial or complete, other toes, single or multiple",853604.2,853604.2,4
811010.5,extremity,"Amputation [traumatic], partial or complete, at hip or at buttock, bilateral",811004.4,NONE      ,1
811012.5,extremity,"Amputation [traumatic], partial or complete, at or above knee, below hip, bilateral",811004.4,NONE      ,1
812000.2,extremity,"Compartment syndrome, lower extremity, resulting from trauma to soft tissue only, not involving fracture or massive destruction of bone and other anatomical structures, NFS as to specific anatomical site",815000.2,815000.2,5
812001.2,extremity,"Compartment syndrome resulting from trauma to soft tissue only, not involving fracture or massive destruction of bone and other anatomical structures, thigh",815000.2,NONE      ,5
812002.2,extremity,"Compartment syndrome resulting from trauma to soft tissue only, not involving fracture or massive destruction of bone and other anatomical structures, thigh, no muscle loss",815000.2,NONE      ,5
812003.3,extremity,"Compartment syndrome resulting from trauma to soft tissue only, not involving fracture or massive destruction of bone and other anatomical structures, thigh, with muscle loss",815000.2,NONE      ,5
812004.2,extremity,"Compartment syndrome resulting from trauma to soft tissue only, not involving fracture or massive destruction of bone and other anatomical structures, leg",815000.2,NONE      ,5
812005.2,extremity,"Compartment syndrome resulting from trauma to soft tissue only, not involving fracture or massive destruction of bone and other anatomical structures, leg, no muscle loss",815000.2,NONE      ,5
812006.3,extremity,"Compartment syndrome resulting from trauma to soft tissue only, not involving fracture or massive destruction of bone and other anatomical structures, leg, with muscle loss",815000.2,NONE      ,5
812007.2,extremity,"Compartment syndrome resulting from trauma to soft tissue only, not involving fracture or massive destruction of bone and other anatomical structures, foot",815000.2,NONE      ,5
812008.2,extremity,"Compartment syndrome resulting from trauma to soft tissue only, not involving fracture or massive destruction of bone and other anatomical structures, foot, no muscle loss",815000.2,NONE      ,5
812009.3,extremity,"Compartment syndrome resulting from trauma to soft tissue only, not involving fracture or massive destruction of bone and other anatomical structures, foot, with muscle loss",815000.2,NONE      ,5
813000.3,extremity,"Crush injury to limb between hip and foot, but NFS as to specific anatomical sites",813000.2,813000.2,2
813001.4,extremity,"Crush injury, at hip or at buttock",813004.3,813004.3,1
813002.4,extremity,"Crush injury, at or above knee, below hip",813004.3,813004.3,2
813003.3,extremity,"Crush injury, below knee, at or above ankle",813002.2,813002.2,2
813004.2,extremity,"Crush injury, foot, partial or complete",813002.2,813002.2,2
813005.2,extremity,"Crush injury, great toe",853606.2,853606.2,4
813006.2,extremity,"Crush injury, other toes, single or multiple",853606.2,853606.2,4
814000.2,external,"Degloving injury, lower extremity, NFS",NONE      ,NONE      ,5
814002.3,external,"Degloving injury, entire lower extremity",814006.3,814006.3,5
814004.2,external,"Degloving injury, thigh or calf",814004.2,814004.2,5
814006.2,external,"Degloving injury, knee, ankle or foot",814006.3,814006.3,5
814008.2,external,"Degloving injury, toe, single or multiple",814002.2,814002.2,5
816000.1,external,"Penetrating injury, lower extremity, NFS as to specific anatomical site or severity",816000.1,816000.1,5
816002.1,external,"Penetrating injury, lower extremity, superficial; minor",816002.1,816002.1,5
816004.2,external,"Penetrating injury, lower extremity, with tissue loss >25cm2",816004.2,816004.2,4
816006.3,external,"Penetrating injury, lower extremity, with blood loss >20% by volume",816006.3,816006.3,4
816010.1,external,"Penetrating injury, at hip or buttock, NFS as to severity",816000.1,NONE      ,5
816011.1,external,"Penetrating injury at hip or buttock, superficial; minor",816002.1,NONE      ,5
816012.2,external,"Penetrating injury at hip or buttock, with tissue loss >25cm2",816004.2,NONE      ,5
816013.3,external,"Penetrating injury at hip or buttock, with blood loss >20% by volume",816006.3,NONE      ,5
816014.1,external,"Penetrating injury, at or above knee, below hip, NFS as to severity",816000.1,NONE      ,5
816015.1,external,"Penetrating injury at or above knee, below hip, superficial; minor",816002.1,NONE      ,5
816016.2,external,"Penetrating injury at or above knee, below hip, with tissue loss >25cm2",816004.2,NONE      ,5
816017.3,external,"Penetrating injury at or above knee, below hip, blood loss >20% by volume",816006.3,NONE      ,5
816018.1,external,"Penetrating injury, below knee, at or above ankle, NFS as to severity",816000.1,NONE      ,5
816019.1,external,"Penetrating injury below knee, at or above ankle, superficial; minor",816002.1,NONE      ,5
816020.2,external,"Penetrating injury below knee, at or above ankle, with tissue loss >25cm2",816004.2,NONE      ,5
816022.1,external,"Penetrating injury, foot, partial or complete, NFS as to severity",816000.1,NONE      ,5
816023.1,external,"Penetrating injury foot, partial or complete, superficial; minor",816002.1,NONE      ,5
816024.2,external,"Penetrating injury foot, partial or complete, with tissue loss >25cm2",816004.2,NONE      ,5
816026.1,external,"Penetrating injury, great toe, NFS as to severity",816000.1,NONE      ,5
816027.1,external,"Penetrating injury great toe, superficial; minor",816002.1,NONE      ,5
816028.2,external,"Penetrating injury great toe, with tissue loss >25cm2",816004.2,NONE      ,5
816030.1,external,"Penetrating injury toe, single or multiple",816000.1,NONE      ,5
816031.1,external,"Penetrating injury toe, single or multiple, superficial; minor",816002.1,NONE      ,5
816032.2,external,"Penetrating injury toe, single or multiple, with tissue loss >25cm2",816004.2,NONE      ,5
820099.9,extremity,"Vascular injury, lower extremity, NFS",NONE      ,NONE      ,          
820202.3,extremity,"Femoral artery and its named branches, intimal tear, no disruption",820202.3,820202.3,5
820204.3,extremity,"Femoral artery and its named branches, laceration; perforation; puncture NFS",820204.3,820204.3,5
820206.3,extremity,"Femoral artery and its named branches, laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",820206.3,820206.3,5
820208.4,extremity,"Femoral artery and its named branches, laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",820208.4,820208.4,5
820299.3,extremity,"Femoral artery and its named branches, injury NFS",820299.3,820299.3,5
820402.2,extremity,"Femoral vein, laceration; perforation; puncture NFS",820402.2,820402.2,5
820404.2,extremity,"Femoral vein, laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",820404.2,820404.2,5
820406.3,extremity,"Femoral vein, laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",820406.3,820406.3,4
820499.2,extremity,Femoral vein injury NFS,820499.2,820499.2,5
820602.2,extremity,"Popliteal artery, intimal tear, no disruption",820602.2,820602.2,5
820604.2,extremity,"Popliteal artery, laceration; perforation; puncture NFS",820604.2,820604.2,5
820606.2,extremity,"Popliteal artery, laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",820606.2,820606.2,5
820608.3,extremity,"Popliteal artery, laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",820608.3,820608.3,5
820699.2,extremity,Popliteal artery injury NFS,820699.2,820699.2,5
820802.2,extremity,"Popliteal vein, laceration; perforation; puncture NFS",820802.2,820802.2,5
820804.2,extremity,"Popliteal vein, laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",820804.2,820804.2,5
820806.3,extremity,"Popliteal vein, laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",820806.3,820806.3,4
820899.2,extremity,Popliteal vein injury NFS,820899.2,820899.2,5
821002.1,extremity,"Other named arteries, lower extremity, [e.g. tibial, peroneal], intimal tear, no disruption",821002.1,821002.1,5
821004.1,extremity,"Other named arteries, lower extremity, [e.g. tibial, peroneal], laceration; perforation; puncture NFS",821004.1,821004.1,5
821006.1,extremity,"Other named arteries, lower extremity, [e.g. tibial, peroneal], laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",821006.1,821006.1,5
821008.3,extremity,"Other named arteries, lower extremity, [e.g. tibial, peroneal], laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",821008.3,821008.3,5
821099.1,extremity,"Other named arteries, lower extremity, injury NFS [e.g. tibial, peroneal]",821099.1,821099.1,5
821202.1,extremity,"Other named veins, lower extremity, [e.g. saphenous], laceration; perforation; puncture NFS",821202.1,821202.1,5
821204.1,extremity,"Other named veins, lower extremity, [e.g. saphenous], laceration; perforation; puncture, minor; superficial; incomplete circumferential involvement; blood loss <=20% by volume",821204.1,821204.1,5
821206.3,extremity,"Other named veins, lower extremity, [e.g. saphenous], laceration; perforation; puncture, major; rupture; transection; segmental loss; blood loss >20% by volume",821206.3,821206.3,4
821299.1,extremity,"Other named veins, lower extremity, injury NFS [e.g. saphenous]",821299.1,821299.1,5
830099.9,extremity,"Nerve injury, lower extremity, NFS",NONE      ,NONE      ,          
830202.1,extremity,"Digital nerve, lower extremity, contusion",830202.1,830202.1,5
830204.1,extremity,"Digital nerve, lower extremity, laceration",830204.1,830204.1,5
830299.1,extremity,"Digital nerve, lower extremity, injury NFS",830299.1,830299.1,5
830302.2,extremity,"Femoral nerve, contusion",830602.2,830602.2,5
830304.2,extremity,"Femoral nerve, laceration; avulsion NFS",830604.2,830604.2,3
830306.2,extremity,"Femoral nerve, laceration; avulsion, with motor loss",830610.2,830610.2,2
830399.2,extremity,Femoral nerve injury NFS,830699.2,830699.2,5
830402.2,extremity,"Sciatic nerve, contusion",830402.2,830402.2,3
830404.3,extremity,"Sciatic nerve, laceration NFS",830404.3,830404.3,5
830406.3,extremity,"Sciatic nerve, laceration, incomplete",830406.3,830406.3,2
830408.3,extremity,"Sciatic nerve, laceration, complete",830408.3,830408.3,1
830499.2,extremity,Sciatic nerve injury NFS,830499.2,830499.2,1
830502.2,extremity,"Peroneal nerve, contusion",830602.2,830602.2,5
830504.2,extremity,"Peroneal nerve, laceration; avulsion NFS",830604.2,830604.2,3
830506.2,extremity,"Peroneal nerve, laceration; avulsion, with motor loss",830610.2,830610.2,2
830599.2,extremity,Peroneal nerve injury NFS,830699.2,830699.2,5
830602.2,extremity,"Tibial nerve, contusion",830602.2,830602.2,5
830604.2,extremity,"Tibial nerve, laceration; avulsion NFS",830604.2,830604.2,3
830606.2,extremity,"Tibial nerve, laceration; avulsion, with motor loss",830610.2,830610.2,2
830699.2,extremity,Tibial nerve injury NFS,830699.2,830699.2,5
840099.9,extremity,"Muscle, tendon, ligament, lower extremity, injury NFS",NONE      ,NONE      ,          
840200.2,extremity,Achilles tendon tear; avulsion NFS,840200.2,840200.2,4
840202.2,extremity,"Achilles tendon tear; avulsion, partial disruption",840202.2,840202.2,5
840204.2,extremity,"Achilles tendon tear; avulsion, complete disruption",840204.2,840204.2,4
840300.2,extremity,"Meniscus, lower extremity, tear; avulsion NFS",850822.2,850822.2,5
840400.2,extremity,"Collateral ligament, lower extremity, tear; avulsion NFS",NONE      ,NONE      ,5
840402.2,extremity,"Collateral ligament tear; avulsion, ankle",840402.2,840402.2,5
840403.2,extremity,"Collateral ligament tear; avulsion, ankle, partial disruption",840402.2,NONE      ,4
840404.2,extremity,"Collateral ligament tear; avulsion, ankle, complete disruption",840402.2,NONE      ,4
840405.2,extremity,"Collateral ligament tear; avulsion, knee",840404.2,840404.2,5
840406.2,extremity,"Collateral ligament tear; avulsion, knee, partial disruption",840404.2,NONE      ,5
840407.2,extremity,"Collateral ligament tear; avulsion, knee, complete disruption",840404.2,NONE      ,5
840500.2,extremity,Cruciate ligament [anterior or posterior] tear; avulsion NFS,840404.2,NONE      ,5
840501.2,extremity,"Cruciate ligament [anterior or posterior] tear; avulsion, partial disruption",840404.2,NONE      ,5
840502.2,extremity,"Cruciate ligament [anterior or posterior] tear; avulsion, complete disruption",840404.2,NONE      ,5
840600.1,extremity,"Muscle, lower extremity, tear; avulsion NFS",840600.2,840600.2,5
840601.1,extremity,"Muscle, lower extremity, tear; avulsion, partial disruption",840600.2,NONE      ,5
840602.1,extremity,"Muscle, lower extremity, tear; avulsion, contusion; strain",840602.1,840602.1,          
840603.2,extremity,"Muscle, lower extremity, tear; avulsion, complete disruption",840600.2,840600.2,4
840800.2,extremity,"Tendon, lower extremity, [other than Achilles or patellar] tear; avulsion",840802.2,840802.2,4
840801.2,extremity,"Tendon, lower extremity, [other than Achilles or patellar] tear; avulsion, partial disruption",840802.2,NONE      ,4
840802.2,extremity,"Tendon, lower extremity, [other than Achilles or patellar] tear; avulsion, complete disruption",840802.2,NONE      ,3
841000.2,extremity,Patellar tendon tear; avulsion,841002.2,841002.2,4
841001.2,extremity,"Patellar tendon tear; avulsion, partial disruption",841002.2,NONE      ,4
841002.2,extremity,"Patellar tendon tear; avulsion, complete disruption",841004.2,841004.2,4
850099.9,extremity,Lower extremity fracture NFS,NONE      ,NONE      ,          
852002.2,extremity,Leg fracture NFS,852002.2,852002.2,5
852004.2,extremity,Foot fracture NFS,852000.2,852000.2,5
853000.3,extremity,Femur fracture NFS,851800.3,851800.3,5
853001.3,extremity,"Femur fracture, open NFS",851801.3,851801.3,5
853111.3,extremity,"Femur fracture, proximal, NFS",851800.3,851800.3,4
853112.3,extremity,"Femur fracture, proximal, open, NFS",851801.3,851801.3,4
853151.3,extremity,"Femur fracture, proximal, trochanteric; intertrochanteric",851810.3,851810.3,4
853152.3,extremity,"Femur fracture, proximal, trochanteric; intertrochanteric, open",851810.3,851810.3,4
853161.3,extremity,"Femur fracture, proximal, femoral neck",851812.3,851812.3,4
853162.3,extremity,"Femur fracture, proximal, femoral neck, open",851812.3,851812.3,4
853171.3,extremity,"Femur fracture, proximal, femoral head; Pipkin",851808.3,851808.3,2
853172.3,extremity,"Femur fracture, proximal, femoral head; Pipkin, open",851808.3,851808.3,2
853221.3,extremity,"Femur fracture, shaft, NFS",851814.3,851814.3,5
853222.3,extremity,"Femur fracture, shaft, open",851814.3,851814.3,5
853251.3,extremity,"Femur fracture, shaft, simple; spiral; oblique; transverse; Winquist I",851814.3,851814.3,5
853252.3,extremity,"Femur fracture, shaft, simple; spiral; oblique; transverse; Winquist I, open",851814.3,851814.3,5
853261.3,extremity,"Femur fracture, shaft, wedge; ""butterfly""; Winquist II or III",851814.3,851814.3,5
853262.3,extremity,"Femur fracture, shaft, wedge; ""butterfly""; Winquist II or III, open",851814.3,851814.3,5
853271.3,extremity,"Femur fracture, shaft, complex; comminuted; segmental; Winquist IV",851814.3,851814.3,4
853272.3,extremity,"Femur fracture, shaft, complex; comminuted; segmental; Winquist IV, open",851814.3,851814.3,4
853331.3,extremity,"Femur fracture, distal, NFS",851800.3,851800.3,3
853332.3,extremity,"Femur fracture, distal, open",851801.3,851801.3,3
853351.3,extremity,"Femur fracture, distal, extra-articular; supracondylar",851822.3,851822.3,3
853352.3,extremity,"Femur fracture, distal, extra-articular; supracondylar, open",851822.3,851822.3,3
853361.3,extremity,"Femur fracture, distal, partial articular; condylar; Hoffa",851804.3,851804.3,3
853362.3,extremity,"Femur fracture, distal, partial articular; condylar; Hoffa, open",851804.3,851804.3,3
853371.3,extremity,"Femur fracture, distal, complete articular; bicondylar; T-shaped; Y-shaped",851800.3,851800.3,2
853372.3,extremity,"Femur fracture, distal, complete articular; bicondylar; T-shaped; Y-shaped, open",851801.3,851801.3,2
854000.2,extremity,Tibia fracture NFS,853404.2,853404.2,4
854001.3,extremity,"Tibia fracture, open",853405.3,853405.3,4
854111.2,extremity,"Tibia fracture, proximal, NFS",853404.2,853404.2,4
854112.3,extremity,"Tibia fracture, proximal, open",853405.3,853405.3,4
854151.2,extremity,"Tibia fracture, proximal, extra-articular",853404.2,853404.2,4
854152.3,extremity,"Tibia fracture, proximal, extra-articular, open",853405.3,853405.3,4
854161.2,extremity,"Tibia fracture, proximal, partial articular; Schatzker 1, 2, 3",853404.2,853404.2,4
854162.3,extremity,"Tibia fracture, proximal, partial articular; Schatzker 1, 2, 3, open",853405.3,853405.3,4
854171.2,extremity,"Tibia fracture, proximal, complete articular; plateau; bicondylar; Schatzker 4, 5, 6",853406.2,853406.2,2
854172.3,extremity,"Tibia fracture, proximal, complete articular; plateau; bicondylar; Schatzker 4,5,6, open",853408.3,853408.3,2
854221.2,extremity,"Tibia fracture, shaft, NFS",853420.2,853420.2,4
854222.3,extremity,"Tibia fracture, shaft, open",853422.3,853422.3,4
854251.2,extremity,"Tibia fracture, shaft, simple; spiral; oblique; transverse; Winquist I",853420.2,853420.2,4
854252.3,extremity,"Tibia fracture, shaft, simple; spiral; oblique; transverse; Winquist I, open",853422.3,853422.3,4
854261.2,extremity,"Tibia fracture, shaft, wedge; ""butterfly""; Winquist II or III",853420.2,853420.2,4
854262.3,extremity,"Tibia fracture, shaft, wedge; ""butterfly""; Winquist II or III, open",853422.3,853422.3,4
854271.2,extremity,"Tibia fracture, shaft, complex; comminuted; segmental; Winquist IV",853422.3,853422.3,4
854272.3,extremity,"Tibia fracture, shaft, complex; comminuted; segmental; Winquist IV, open",853422.3,853422.3,4
854331.2,extremity,"Tibia fracture, distal, NFS [includes medial malleolus; also pilon fracture]",853404.2,853404.2,2
854332.3,extremity,"Tibia fracture, distal [includes medial malleolus; also pilon fracture], open",853405.3,853405.3,2
854351.2,extremity,"Tibia fracture, distal, extra-articular; isolated medial malleolus",853404.2,853404.2,4
854352.3,extremity,"Tibia fracture, distal, extra-articular; isolated medial malleolus, open",853405.3,853405.3,4
854361.2,extremity,"Tibia fracture, distal [includes medial malleolus; also pilon fracture], partial articular",853404.2,853404.2,2
854362.3,extremity,"Tibia fracture, distal [includes medial malleolus; also pilon fracture], partial articular, open",853405.3,853405.3,2
854371.2,extremity,"Tibia fracture, distal [includes medial malleolus; also pilon fracture], complete articular",853404.2,853404.2,2
854372.3,extremity,"Tibia fracture, distal [includes medial malleolus; also pilon fracture], complete articular, open",853405.3,853405.3,2
854441.2,extremity,Fibula [malleoli] fracture NFS,851605.2,851605.2,5
854442.2,extremity,"Fibula [malleoli] fracture, open",851605.2,851605.2,5
854453.2,extremity,"Fibula, distal, [malleoli] fracture, below ankle joint (infrasyndesmotic); isolated lateral malleolus; Weber A",853412.2,853412.2,5
854454.2,extremity,"Fibula, distal, [malleoli] fracture, below ankle joint (infrasyndesmotic); isolated lateral malleolus; Weber A, open",853414.2,853414.2,4
854455.2,extremity,"Fibula, distal, [malleoli] fracture, below ankle joint (infrasyndesmotic); isolated lateral malleolus; Weber A, lateral and medial malleoli (bimalleolar)",851612.2,NONE      ,4
854456.3,extremity,"Fibula, distal, [malleoli] fracture, below ankle joint (infrasyndesmotic); isolated lateral malleolus; Weber A, lateral and medial malleoli (bimalleolar), open",851614.3,851614.3,4
854461.2,extremity,"Fibula, distal, [malleoli] fracture, through joint (transsyndesmotic); Weber B",851608.2,NONE      ,4
854462.2,extremity,"Fibula, distal, [malleoli] fracture, through joint (transsyndesmotic); Weber B, open",851610.2,NONE      ,4
854463.2,extremity,"Fibula, distal, [malleoli] fracture, through joint (transsyndesmotic); Weber B, lateral and medial malleoli (bimalleolar)",851612.2,NONE      ,4
854464.3,extremity,"Fibula, distal, [malleoli] fracture, through joint (transsyndesmotic); Weber B, lateral and medial malleoli (bimalleolar), open",851614.3,851614.3,4
854465.2,extremity,"Fibula, distal, [malleoli] fracture, through joint (transsyndesmotic); Weber B, trimalleolar",851612.2,851612.2,4
854466.3,extremity,"Fibula, distal, [malleoli] fracture, through joint (transsyndesmotic); Weber B, trimalleolar, open",851614.3,851614.3,4
854471.2,extremity,"Fibula [malleoli] fracture, above joint (suprasyndesmotic); isolated shaft, head or neck; Weber C",851606.2,851606.2,4
854472.2,extremity,"Fibula [malleoli] fracture, above joint (suprasyndesmotic); isolated shaft, head or neck; Weber C, open",851606.2,NONE      ,4
854500.2,extremity,Patella fracture NFS,852400.2,852400.2,4
854501.2,extremity,"Patella fracture, open",852400.2,852400.2,4
854551.2,extremity,"Patella fracture, extra-articular",852400.2,852400.2,5
854552.2,extremity,"Patella fracture, extra-articular, open",852400.2,852400.2,5
854561.2,extremity,"Patella fracture, partial articular or extensor mechanism intact",852400.2,852400.2,4
854562.2,extremity,"Patella fracture, partial articular or extensor mechanism intact, open",852400.2,852400.2,4
854571.2,extremity,"Patella fracture, complete articular or extensor mechanism disrupted",852400.2,852400.2,3
854572.2,extremity,"Patella fracture, complete articular or extensor mechanism disrupted, open",852400.2,852400.2,3
856100.2,extremity,Pelvic ring fracture NFS,852600.2,852600.2,4
856101.3,extremity,"Pelvic ring fracture, open, NFS",852604.3,852604.3,2
856151.2,extremity,"Pelvic ring fracture, posterior arch intact; isolated fracture not destroying the integrity of the pelvic ring",852600.2,NONE      ,5
856152.3,extremity,"Pelvic ring fracture, posterior arch intact; isolated fracture not destroying the integrity of the pelvic ring, open",852604.3,NONE      ,5
856161.3,extremity,"Pelvic ring fracture, incomplete disruption of posterior arch NFS",852604.3,NONE      ,4
856162.4,extremity,"Pelvic ring fracture, incomplete disruption of posterior arch, open",852604.3,NONE      ,2
856163.4,extremity,"Pelvic ring fracture, incomplete disruption of posterior arch, blood loss <=20% by volume",852608.4,NONE      ,          
856164.5,extremity,"Pelvic ring fracture, incomplete disruption of posterior arch, blood loss >20% by volume",852610.5,NONE      ,          
856171.4,extremity,"Pelvic ring fracture, complete disruption of posterior arch and pelvic floor NFS",852606.4,NONE      ,2
856172.4,extremity,"Pelvic ring fracture, complete disruption of posterior arch and pelvic floor, blood loss <=20% by volume",852608.4,NONE      ,          
856173.5,extremity,"Pelvic ring fracture, complete disruption of posterior arch and pelvic floor, blood loss >20% by volume",852610.5,NONE      ,          
856174.5,extremity,"Pelvic ring fracture, complete disruption of posterior arch and pelvic floor, open",NONE      ,NONE      ,2
856200.2,extremity,Acetabulum fracture NFS,852600.2,852600.2,5
856202.3,extremity,"Acetabulum fracture, open, but NFS",852604.3,852604.3,5
856251.2,extremity,"Acetabulum fracture, partial articular (involving one column)",852600.2,NONE      ,3
856252.3,extremity,"Acetabulum fracture, partial articular (involving one column), open",852604.3,NONE      ,3
856261.2,extremity,"Acetabulum fracture, partial articular (transverse, T-shaped)",852600.2,NONE      ,3
856262.3,extremity,"Acetabulum fracture, partial articular (transverse, T-shaped), open",852604.3,NONE      ,3
856271.2,extremity,"Acetabulum fracture, complete articular (involving both columns, with or without sacroiliac joint involvement)",852600.2,NONE      ,2
856272.3,extremity,"Acetabulum fracture, complete articular (involving both columns, with or without sacroiliac joint involvement), open",852604.3,NONE      ,2
857200.2,extremity,Talus fracture NFS,853200.2,853200.2,4
857201.2,extremity,"Talus fracture, open",853200.2,853200.2,3
857251.2,extremity,"Talus fracture, extra-articular; talus neck",853200.2,NONE      ,4
857252.2,extremity,"Talus fracture, extra-articular; talus neck, open",853200.2,NONE      ,3
857261.2,extremity,"Talus fracture, fracture line into one joint surface; talus body",853200.2,NONE      ,3
857262.2,extremity,"Talus fracture, fracture line into one joint surface; talus body, open",853200.2,NONE      ,3
857271.2,extremity,"Talus fracture, fracture line into >=2 joint surfaces",853200.2,NONE      ,3
857272.2,extremity,"Talus fracture, fracture line into >=2 joint surfaces, open",853200.2,NONE      ,3
857300.2,extremity,Calcaneus fracture NFS,851400.2,851400.2,3
857301.2,extremity,"Calcaneus fracture, open",851400.2,851400.2,3
857351.2,extremity,"Calcaneus fracture, extra-articular",851400.2,NONE      ,3
857352.2,extremity,"Calcaneus fracture, extra-articular, open",851400.2,NONE      ,3
